"Ano";"Órgão Superior";"Órgão";"Unidade Gestora";"Categoria";"Origem";"Espécie";"Detalhamento";"Orçamento Atualizado (Valor Previsto)";"Receita Realizada (Valor Arrecadado)";"% Previsto/Realizado";"Valor Lançado";
"2025";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL";"0,00";"3.087.374,89";"0,00%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37202 - Instituto Nacional do Seguro Social";"510001 - COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"14.934.300,00";"2.206.530,90";"14,77%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19230401 - RESSARCIMENTO AO RGPS-PRINCIPAL";"72.764.569,00";"85.285.672,53";"117,21%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37202 - Instituto Nacional do Seguro Social";"510001 - COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.";"1 - Receitas Correntes";"18 - Receitas Correntes - a classificar";"180 - Receitas Correntes - a classificar";"18000000 - Receitas Correntes - a classificar";"0,00";"- 360.750,19";"0,00%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999922 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-MUL.JUR.";"21.847.384,00";"32.656.062,80";"149,47%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"29.022,00";"109.526,77";"377,39%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37202 - Instituto Nacional do Seguro Social";"510001 - COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220402 - RESTITUICAO BENEFICIOS ASSISTENCIAIS-MUL.JUR.";"0,00";"7.709,04";"0,00%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210301 - REMUN.SALDOS RECURSOS NAO-DESEMBOLSADOS-PRINC";"223.581.599,00";"243.537.119,83";"108,93%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12140112 - CONTR.PREV.EMPREGADOR-Ñ OPT.SIMP.NAC.-MUL.JUR";"5.634.264.605,00";"6.435.764.942,25";"114,23%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12140203 - CONTRIB.PREVIDENCIARIA DO SEGURADO-DIV.ATIVA";"1.615.186.444,00";"2.859.627.973,11";"177,05%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"33206 - Superintendência Nacional de Previdência Complementar";"333001 - COORD.GERAL DE ORC. FIN. E CONTABILIDADE";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210101 - TAXAS INSPECAO,CONTROLE E FISCALIZACAO-PRINC.";"93.510.134,00";"54.731.712,57";"58,53%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12140123 - CONT.PREVID.EMPREGADOR-OPT.SIMP.NAC.-DIV.AT.";"1.288.090.185,00";"2.189.499.423,12";"169,98%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37202 - Instituto Nacional do Seguro Social";"510001 - COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.";"1 - Receitas Correntes";"13 - Receita Patrimonial";"136 - Cessão de direitos";"13610141 - CESSAO DIR.OPERAC.PAG.-EXECUTIVO-ADM.INDIRETA";"0,00";"5.858.940.721,28";"0,00%";"0,00";
"2025";"33000 - Ministério da Previdência Social";"37904 - Fundo do Regime Geral da Previdência Social";"513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19229901 - OUTRAS RESTITUICOES-PRINCIPAL";"6.086.276,00";"5.902.826,20";"96,99%";"0,00";
