"Mês Ano";"Área de atuação (Função)";"Subfunção";"Órgão Superior";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"01/2025";"08 - Assistência social";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"888.067,15";
"01/2025";"18 - Gestão ambiental";"542 - Controle ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"28.584,00";
"01/2025";"15 - Urbanismo";"451 - infra-estrutura urbana";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"349.214,83";
"01/2025";"11 - Trabalho";"333 - Empregabilidade";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"71.871,44";
"01/2025";"19 - Ciência e Tecnologia";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"108.292,98";
"01/2025";"06 - Segurança pública";"182 - Defesa civil";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"165.110,00";
"01/2025";"10 - Saúde";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"323.865,67";
"01/2025";"10 - Saúde";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"0,00";
"01/2025";"14 - Direitos da cidadania";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.219.896,15";
"01/2025";"06 - Segurança pública";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"15.667,73";
"01/2025";"11 - Trabalho";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"34.297,04";
"01/2025";"19 - Ciência e Tecnologia";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"17.044,46";
"01/2025";"15 - Urbanismo";"665 - Normalização e qualidade";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"40.969,25";
"01/2025";"20 - Agricultura";"607 - Irrigação";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"712.410,00";
"01/2025";"04 - Administração";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.858,93";
"01/2025";"10 - Saúde";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.350.000,00";
"01/2025";"10 - Saúde";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"157.274,33";
"01/2025";"23 - Comércio e serviços";"695 - Turismo";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"102.370,29";
"01/2025";"12 - Educação";"123 - Administração financeira";"26000 - Ministério da Educação";"4.500.000,00";"0,00";"0,00";"39.103.724,05";
"01/2025";"05 - Defesa nacional";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"17.809,69";
"01/2025";"27 - Desporto e lazer";"812 - Desporto comunitário";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"237.640,00";
"01/2025";"04 - Administração";"183 - Informação e inteligência";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"900.000,00";
"01/2025";"24 - Comunicações";"722 - Telecomunicações";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.368.675,00";
"01/2025";"21 - Organização agrária";"363 - Ensino profissional";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"92.878,50";
"01/2025";"07 - Relações exteriores";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"15.207,50";
"01/2025";"10 - Saúde";"305 - Vigilância epidemiológica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"100.356,76";
"01/2025";"23 - Comércio e serviços";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"292.733,49";
"01/2025";"05 - Defesa nacional";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"4.714,96";
"01/2025";"06 - Segurança pública";"181 - Policiamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.235.331,16";
"01/2025";"14 - Direitos da cidadania";"241 - Assistência ao idoso";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"815.709,65";
"01/2025";"21 - Organização agrária";"631 - Reforma agrária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"827.982,58";
"01/2025";"10 - Saúde";"303 - Suporte profilático e terapêutico";"26000 - Ministério da Educação";"7.827.954,40";"0,00";"0,00";"397.132,22";
"01/2025";"18 - Gestão ambiental";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"43.800,00";"0,00";"543.800,00";
"01/2025";"19 - Ciência e Tecnologia";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"400.000,00";
"01/2025";"18 - Gestão ambiental";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"731.200,00";
"01/2025";"26 - Transporte";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"10.000,00";
"01/2025";"04 - Administração";"131 - Comunicação social";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"219.796,74";
"01/2025";"25 - Energia";"665 - Normalização e qualidade";"26000 - Ministério da Educação";"3.166,67";"3.166,67";"3.166,67";"49.830,00";
"01/2025";"04 - Administração";"211 - Relações diplomáticas";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.616,56";
"01/2025";"20 - Agricultura";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"111.500,00";
"01/2025";"13 - Cultura";"392 - Difusão cultural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"338.475,00";
"01/2025";"04 - Administração";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"905.000,00";
"01/2025";"15 - Urbanismo";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"176.638,50";
"01/2025";"12 - Educação";"365 - Educação infantil";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"53.268,60";
"01/2025";"10 - Saúde";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"902.239,20";
"01/2025";"06 - Segurança pública";"421 - Custódia e reintegração social";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"31.950,00";
"01/2025";"12 - Educação";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"40.000.000,00";
"01/2025";"08 - Assistência social";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"21.115,97";
"01/2025";"18 - Gestão ambiental";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.139.566,38";
"01/2025";"10 - Saúde";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"23.875,18";
"01/2025";"04 - Administração";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"100.000,00";
"01/2025";"04 - Administração";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"540.000,00";"0,00";"0,00";"317.851,00";
"01/2025";"12 - Educação";"694 - Serviços financeiros";"26000 - Ministério da Educação";"3.003.261.775,00";"350.740.415,46";"350.574.114,41";"148.555.079,98";
"01/2025";"12 - Educação";"301 - Atenção básica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.257,09";
"01/2025";"15 - Urbanismo";"845 - Outras transferências";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.625.655,61";
"01/2025";"10 - Saúde";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"46.000,00";
"01/2025";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.210.970,48";
"01/2025";"03 - Essencial à justiça";"062 - Defesa do interesse público no processo judiciário";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"13.024,32";
"01/2025";"21 - Organização agrária";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"170.333,00";"0,00";"0,00";"6.210.873,25";
"01/2025";"19 - Ciência e Tecnologia";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"4.066.678,41";
"01/2025";"03 - Essencial à justiça";"092 - Representação judicial e extrajudicial";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"6.943,22";
"01/2025";"11 - Trabalho";"334 - Fomento ao trabalho";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"674.318,36";
"01/2025";"12 - Educação";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"223.899,06";"3.377,30";"0,00";"4.046.282,65";
"01/2025";"04 - Administração";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"13.124,30";
"01/2025";"13 - Cultura";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.028.934,15";
"01/2025";"10 - Saúde";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"6.498,14";
"01/2025";"22 - Indústria";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"774.283,03";
"01/2025";"08 - Assistência social";"244 - Assistência comunitária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"526.810,80";
"01/2025";"22 - Indústria";"182 - Defesa civil";"26000 - Ministério da Educação";"244.000,00";"0,00";"0,00";"1.830.390,38";
"01/2025";"26 - Transporte";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.097.098,16";
"01/2025";"19 - Ciência e Tecnologia";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"936.938,60";
"01/2025";"21 - Organização agrária";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.484.370,56";
"01/2025";"04 - Administração";"122 - Administração geral";"26000 - Ministério da Educação";"87.075,00";"87.075,00";"0,00";"290.183,28";
"01/2025";"27 - Desporto e lazer";"811 - Desporto de rendimento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.163.813,47";
"01/2025";"10 - Saúde";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"6.970.000,00";"0,00";"0,00";"0,00";
"01/2025";"02 - Judiciária";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.889.422,71";
"01/2025";"18 - Gestão ambiental";"544 - Recursos hídricos";"26000 - Ministério da Educação";"78.320,00";"0,00";"0,00";"1.044.156,88";
"01/2025";"02 - Judiciária";"061 - Ação judiciária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"7.916.455,86";
"01/2025";"12 - Educação";"366 - Educação de jovens e adultos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"34.443.102,01";
"01/2025";"21 - Organização agrária";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.200.000,00";
"01/2025";"26 - Transporte";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.094.498,21";
"01/2025";"04 - Administração";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"123.511,62";
"01/2025";"12 - Educação";"131 - Comunicação social";"26000 - Ministério da Educação";"1.526.343,00";"0,00";"0,00";"2.465.456,34";
"01/2025";"04 - Administração";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"182.260,07";
"01/2025";"21 - Organização agrária";"606 - Extensão rural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"606.220,56";
"01/2025";"28 - Encargos especiais";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.868.927.813,53";
"01/2025";"12 - Educação";"367 - Educação especial";"26000 - Ministério da Educação";"2.930.876,41";"67.527,88";"18.010,46";"2.343.227,96";
"01/2025";"14 - Direitos da cidadania";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"6.279.120,30";
"01/2025";"14 - Direitos da cidadania";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"2.114.270,67";"0,00";"0,00";"2.146.590,77";
"01/2025";"28 - Encargos especiais";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"13.519.889,69";"2.173.478,65";"1.482.329,80";"1.767.637,21";
"01/2025";"10 - Saúde";"301 - Atenção básica";"26000 - Ministério da Educação";"53.900,00";"53.900,00";"0,00";"248.060,18";
"01/2025";"12 - Educação";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.078.036,53";
"01/2025";"12 - Educação";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"1.008.194,03";"320.822,64";"86.870,75";"3.035.197,13";
"01/2025";"14 - Direitos da cidadania";"243 - Assistência à criança e ao adolescente";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.338.149,00";
"01/2025";"12 - Educação";"368 - Educação básica";"26000 - Ministério da Educação";"386.817.080,99";"55.583.161,62";"719.508,29";"565.088.591,13";
"01/2025";"09 - Previdência social";"272 - Previdência do regime estatutário";"26000 - Ministério da Educação";"16.544.109.360,40";"1.591.856.211,67";"15.558.656,27";"1.565.510.576,14";
"01/2025";"12 - Educação";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"10.654.957.911,82";"1.029.111.595,24";"12.473.079,82";"1.252.880.802,20";
"01/2025";"12 - Educação";"122 - Administração geral";"26000 - Ministério da Educação";"450.598.003,88";"56.421.634,04";"1.511.758,40";"125.401.048,10";
"01/2025";"12 - Educação";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"56.496.345.865,82";"2.824.817.295,58";"2.824.817.295,58";"8.189.562.082,15";
"01/2025";"20 - Agricultura";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"658.632,72";
"01/2025";"12 - Educação";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"8.230.019.469,01";"679.006.130,30";"66.491.503,78";"29.899.256,58";
"01/2025";"12 - Educação";"363 - Ensino profissional";"26000 - Ministério da Educação";"9.838.450.551,03";"1.089.135.874,08";"45.688.365,01";"1.606.057.570,50";
"01/2025";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"201.182.529,08";"26.056.027,27";"16.896.205,81";"274.649.460,38";
"01/2025";"12 - Educação";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"4.209.483.929,75";"442.976.244,45";"46.963.470,22";"410.047.162,62";
"01/2025";"12 - Educação";"364 - Ensino superior";"26000 - Ministério da Educação";"24.676.998.053,25";"2.756.370.765,51";"100.441.338,41";"3.539.008.829,55";
"02/2025";"18 - Gestão ambiental";"543 - Recuperação de áreas degradadas";"26000 - Ministério da Educação";"5.323,20";"0,00";"0,00";"0,00";
"02/2025";"26 - Transporte";"782 - Transporte rodoviário";"26000 - Ministério da Educação";"50.000,00";"0,00";"0,00";"0,00";
"02/2025";"20 - Agricultura";"691 - Promoção comercial";"26000 - Ministério da Educação";"140.800,00";"0,00";"0,00";"0,00";
"02/2025";"26 - Transporte";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"280.000,00";
"02/2025";"19 - Ciência e Tecnologia";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"262.800,00";"0,00";"0,00";"0,00";
"02/2025";"06 - Segurança pública";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"5.532,16";
"02/2025";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"257.559,15";
"02/2025";"20 - Agricultura";"122 - Administração geral";"26000 - Ministério da Educação";"1.000.000,00";"0,00";"0,00";"63.250,00";
"02/2025";"25 - Energia";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"20.999,52";
"02/2025";"05 - Defesa nacional";"152 - Defesa naval";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"300.000,00";
"02/2025";"22 - Indústria";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"23.954,40";
"02/2025";"10 - Saúde";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"11.488,87";
"02/2025";"02 - Judiciária";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"9.240,00";
"02/2025";"22 - Indústria";"182 - Defesa civil";"26000 - Ministério da Educação";"5.323,20";"244.000,00";"244.000,00";"0,00";
"02/2025";"15 - Urbanismo";"182 - Defesa civil";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.786.663,00";
"02/2025";"10 - Saúde";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"32.500,00";
"02/2025";"11 - Trabalho";"333 - Empregabilidade";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"128.128,56";
"02/2025";"24 - Comunicações";"722 - Telecomunicações";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"54.900,00";
"02/2025";"23 - Comércio e serviços";"695 - Turismo";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"4.459,79";
"02/2025";"18 - Gestão ambiental";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"164.128,00";
"02/2025";"08 - Assistência social";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"46.740,37";
"02/2025";"26 - Transporte";"781 - Transporte aéreo";"26000 - Ministério da Educação";"5.072.332,00";"0,00";"0,00";"0,00";
"02/2025";"05 - Defesa nacional";"363 - Ensino profissional";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"6.711,86";
"02/2025";"23 - Comércio e serviços";"691 - Promoção comercial";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"186.000,00";
"02/2025";"12 - Educação";"131 - Comunicação social";"26000 - Ministério da Educação";"6.003.876,00";"0,00";"0,00";"4.173.925,61";
"02/2025";"10 - Saúde";"305 - Vigilância epidemiológica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"150.020,00";
"02/2025";"10 - Saúde";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"24.138,24";
"02/2025";"11 - Trabalho";"334 - Fomento ao trabalho";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"257.441,39";
"02/2025";"04 - Administração";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"60.000,00";"600.000,00";"596.212,48";"533.972,57";
"02/2025";"21 - Organização agrária";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.459.058,00";
"02/2025";"04 - Administração";"131 - Comunicação social";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"4.225,37";
"02/2025";"08 - Assistência social";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"110.419,69";
"02/2025";"04 - Administração";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"716.995,87";
"02/2025";"05 - Defesa nacional";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"43.240,00";"0,00";"0,00";"828,48";
"02/2025";"12 - Educação";"694 - Serviços financeiros";"26000 - Ministério da Educação";"28.712.225,00";"444.637.187,27";"443.793.810,14";"154.115,43";
"02/2025";"27 - Desporto e lazer";"811 - Desporto de rendimento";"26000 - Ministério da Educação";"578.000,00";"0,00";"0,00";"12.812,49";
"02/2025";"22 - Indústria";"544 - Recursos hídricos";"26000 - Ministério da Educação";"7.984,80";"5.552,73";"0,00";"10.646,40";
"02/2025";"10 - Saúde";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"1.529.477,47";"1.529.477,47";"0,00";"692.924,87";
"02/2025";"21 - Organização agrária";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"330.000,00";"170.000,00";"0,00";"522.706,28";
"02/2025";"15 - Urbanismo";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.724.196,50";
"02/2025";"19 - Ciência e Tecnologia";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.790.361,61";
"02/2025";"18 - Gestão ambiental";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"87.600,00";"43.800,00";"87.600,00";"45.112,68";
"02/2025";"07 - Relações exteriores";"392 - Difusão cultural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.950,00";
"02/2025";"04 - Administração";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"17.977,70";
"02/2025";"12 - Educação";"365 - Educação infantil";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.963.190,81";
"02/2025";"04 - Administração";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"352.012,85";
"02/2025";"10 - Saúde";"122 - Administração geral";"26000 - Ministério da Educação";"4.122.603,19";"4.122.603,19";"0,00";"57.400,00";
"02/2025";"18 - Gestão ambiental";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"712.540,45";
"02/2025";"04 - Administração";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"151.050,40";"102.699,87";"45.827,17";"69.154,95";
"02/2025";"27 - Desporto e lazer";"812 - Desporto comunitário";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"808.835,82";
"02/2025";"12 - Educação";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"24.370.407,51";"22.064.598,91";"21.944.030,63";"102.548,10";
"02/2025";"06 - Segurança pública";"421 - Custódia e reintegração social";"26000 - Ministério da Educação";"64.440,37";"0,00";"0,00";"2.524.700,23";
"02/2025";"26 - Transporte";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.769.692,60";
"02/2025";"02 - Judiciária";"032 - Controle externo";"26000 - Ministério da Educação";"199.857,38";"161.880,00";"0,00";"0,00";
"02/2025";"19 - Ciência e Tecnologia";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"48.000,00";
"02/2025";"12 - Educação";"301 - Atenção básica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.396,91";
"02/2025";"02 - Judiciária";"122 - Administração geral";"26000 - Ministério da Educação";"25.180,00";"0,00";"0,00";"215.007,25";
"02/2025";"12 - Educação";"123 - Administração financeira";"26000 - Ministério da Educação";"41.000.000,00";"1.242.724,84";"1.242.724,84";"35.324.344,36";
"02/2025";"10 - Saúde";"303 - Suporte profilático e terapêutico";"26000 - Ministério da Educação";"20.506.233,65";"6.219.078,55";"0,00";"104.306,52";
"02/2025";"21 - Organização agrária";"363 - Ensino profissional";"26000 - Ministério da Educação";"660.000,00";"148.508,83";"100.000,00";"1.410.732,72";
"02/2025";"05 - Defesa nacional";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"17.809,69";
"02/2025";"22 - Indústria";"663 - Mineração";"26000 - Ministério da Educação";"21.292,80";"0,00";"0,00";"180.873,20";
"02/2025";"05 - Defesa nacional";"542 - Controle ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"26.000,00";
"02/2025";"15 - Urbanismo";"845 - Outras transferências";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"172.727,12";
"02/2025";"10 - Saúde";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"1.699.000,00";"1.351.250,00";"0,00";"11.508,96";
"02/2025";"21 - Organização agrária";"631 - Reforma agrária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"7.450.206,65";
"02/2025";"10 - Saúde";"301 - Atenção básica";"26000 - Ministério da Educação";"85.612,26";"53.900,00";"107.800,00";"76.353,92";
"02/2025";"14 - Direitos da cidadania";"243 - Assistência à criança e ao adolescente";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"2.131.968,00";
"02/2025";"10 - Saúde";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"5.248,52";
"02/2025";"13 - Cultura";"392 - Difusão cultural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.323.822,00";
"02/2025";"06 - Segurança pública";"182 - Defesa civil";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"79.500,00";
"02/2025";"08 - Assistência social";"122 - Administração geral";"26000 - Ministério da Educação";"289.999,94";"289.999,94";"289.402,04";"0,00";
"02/2025";"21 - Organização agrária";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.301.854,59";
"02/2025";"18 - Gestão ambiental";"544 - Recursos hídricos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"4.928.747,38";
"02/2025";"04 - Administração";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"87.075,00";"2.146.578,24";
"02/2025";"04 - Administração";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"197.644,29";
"02/2025";"10 - Saúde";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"80.834,84";
"02/2025";"14 - Direitos da cidadania";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"19.495.286,47";
"02/2025";"13 - Cultura";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.113.539,10";
"02/2025";"12 - Educação";"366 - Educação de jovens e adultos";"26000 - Ministério da Educação";"8.155.000,00";"3.669.600,00";"3.669.600,00";"40.427.857,30";
"02/2025";"20 - Agricultura";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"74.483,57";
"02/2025";"06 - Segurança pública";"181 - Policiamento";"26000 - Ministério da Educação";"720.000,00";"0,00";"0,00";"1.470.980,67";
"02/2025";"19 - Ciência e Tecnologia";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"316.076,24";
"02/2025";"20 - Agricultura";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"5.562.893,72";
"02/2025";"08 - Assistência social";"244 - Assistência comunitária";"26000 - Ministério da Educação";"6.470.160,00";"0,00";"0,00";"1.408,08";
"02/2025";"28 - Encargos especiais";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"21.330.782.768,00";"1.683.474.732,17";"1.683.474.732,17";"0,00";
"02/2025";"14 - Direitos da cidadania";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"262.002,67";"262.002,67";"5.462.533,99";
"02/2025";"21 - Organização agrária";"606 - Extensão rural";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"245.724,62";
"02/2025";"09 - Previdência social";"272 - Previdência do regime estatutário";"26000 - Ministério da Educação";"128.631.292,42";"1.580.440.041,42";"1.479.622.089,12";"104.321.387,75";
"02/2025";"02 - Judiciária";"061 - Ação judiciária";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.010.196,29";
"02/2025";"28 - Encargos especiais";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"629.905,15";"3.030.103,18";"3.230.825,70";"91.564,54";
