"Ano";"Órgão Superior";"Órgão";"Unidade Gestora";"Categoria";"Origem";"Espécie";"Detalhamento";"Orçamento Atualizado (Valor Previsto)";"Receita Realizada (Valor Arrecadado)";"% Previsto/Realizado";"Valor Lançado";
"2025";"36000 - Ministério da Saúde";"36212 - Agência Nacional de Vigilância Sanitária";"253002 - AGENCIA NACIONAL DE VIGILANCIA SANITARIA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110103 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-DIV.AT.";"0,00";"8.676.523,45";"0,00%";"0,00";
"2025";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINANCAS/MS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"13.768.692,00";"3.623.208,44";"26,31%";"0,00";
"2025";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"254420 - FUNDACAO OSWALDO CRUZ";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"354.912,00";"417.803,90";"117,72%";"0,00";
"2025";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINANCAS/MS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"0,00";"35.265.104,46";"0,00%";"0,00";
"2025";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINANCAS/MS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19229901 - OUTRAS RESTITUICOES-PRINCIPAL";"212.734.620,00";"145.470.495,57";"68,38%";"0,00";
"2025";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINANCAS/MS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19219901 - OUTRAS INDENIZACOES-PRINCIPAL";"0,00";"- 6.180,32";"0,00%";"0,00";
"2025";"36000 - Ministério da Saúde";"36210 - Hospital Nossa Senhora da Conceição S.A.";"366003 - GRUPO HOSPITALAR CONCEICAO S.A";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"1.392.936,00";"82.358,94";"5,91%";"0,00";
"2025";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINANCAS/MS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19229902 - OUTRAS RESTITUICOES-MULTAS E JUROS";"1.736.993,00";"- 142.730,86";"-8,22%";"0,00";
"2025";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINANCAS/MS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL";"0,00";"1.592.277,20";"0,00%";"0,00";
"2025";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"253003 - AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210111 - REMUNERACAO DE DEP.BANCARIOS-GERAL-PRINC.";"0,00";"538.050,32";"0,00%";"0,00";
"2025";"36000 - Ministério da Saúde";"36211 - Fundação Nacional de Saúde";"255000 - FUNDACAO NACIONAL DE SAUDE - DF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL";"0,00";"7.274.381,39";"0,00%";"0,00";
"2025";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINANCAS/MS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210112 - REMUNERACAO DE DEP.BANCARIOS-GERAL-MUL.JUR.";"0,00";"6.269.336,40";"0,00%";"0,00";
"2025";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"254420 - FUNDACAO OSWALDO CRUZ";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110401 - SERVICOS DE INFORMACAO E TECNOLOGIA-PRINCIPAL";"305.580,00";"155.680,00";"50,95%";"0,00";
"2025";"36000 - Ministério da Saúde";"36213 - Agência Nacional de Saúde Suplementar";"253003 - AGENCIA NACIONAL DE SAUDE SUPLEMENTAR";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"231.704.064,00";"317.389.409,76";"136,98%";"0,00";
"2025";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINANCAS/MS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19990811 - PREMIO DO SEGURO OBRIGATORIO DPVAT-PRINCIPAL";"168.997,00";"152.718,68";"90,37%";"0,00";
"2025";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINANCAS/MS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL";"0,00";"153.827.247,90";"0,00%";"0,00";
